None,region_id,region_type,region
84886,1454,county,Valley County;ID;nan
84891,1453,county,"Uvalde County;TX;Uvalde, TX"
84909,1451,county,Upshur County;WV;nan
84917,1450,county,"Upshur County;TX;Longview, TX"
84918,145,county,"Dale County;AL;Ozark, AL"
84926,1449,county,"Unicoi County;TN;Johnson City, TN"
84931,1448,county,"Ulster County;NY;Kingston, NY"
84938,1447,county,"Uintah County;UT;Vernal, UT"
84943,1446,county,"Twiggs County;GA;Macon-Bibb County, GA"
84950,1445,county,"Turner County;SD;Sioux Falls, SD"
84966,1444,county,Turner County;GA;nan
84972,1443,county,"Tunica County;MS;Memphis, TN-MS-AR"
84980,1442,county,"Tulare County;CA;Visalia, CA"
84985,1441,county,Tucker County;WV;nan
84989,1440,county,"Travis County;TX;Austin-Round Rock-Georgetown, TX"
84990,144,county,Dade County;MO;nan
84995,1439,county,Traill County;ND;nan
85003,1438,county,Towner County;ND;nan
85014,1437,county,"Toombs County;GA;Vidalia, GA"
85023,1436,county,"Tooele County;UT;Salt Lake City, UT"
85034,1435,county,"Tipton County;TN;Memphis, TN-MS-AR"
85040,1434,county,Tipton County;IN;nan
85043,1433,county,Tippah County;MS;nan
85046,1432,county,Thomas County;NE;nan
85049,1431,county,Thomas County;KS;nan
85052,1430,county,"Thomas County;GA;Thomasville, GA"
85053,143,county,"Dade County;GA;Chattanooga, TN-GA"
85056,1429,county,Thayer County;NE;nan
85059,1428,county,Tensas Parish;LA;nan
85063,1427,county,"Teller County;CO;Colorado Springs, CO"
85065,1426,county,"Tehama County;CA;Red Bluff, CA"
85069,1425,county,"Taylor County;WV;Clarksburg, WV"
85076,1424,county,Taylor County;WI;nan
85079,1423,county,"Taylor County;TX;Abilene, TX"
85089,1422,county,"Taylor County;KY;Campbellsville, KY"
85096,1421,county,Taylor County;IA;nan
85101,1420,county,Taylor County;GA;nan
85102,142,county,"Coos County;OR;Coos Bay, OR"
85110,1419,county,Taylor County;FL;nan
85117,1418,county,"Talbot County;MD;Easton, MD"
85125,1417,county,"Talbot County;GA;Columbus, GA-AL"
85135,1416,county,Sutton County;TX;nan
85145,1415,county,"Sutter County;CA;Yuba City, CA"
85154,1414,county,"Sussex County;VA;Richmond, VA"
85164,1413,county,"Sussex County;NJ;New York-Newark-Jersey City, NY-NJ-PA"
85170,1412,county,"Sussex County;DE;Salisbury, MD-DE"
85180,1411,county,"Sumter County;SC;Sumter, SC"
85188,1410,county,"Sumter County;GA;Americus, GA"
85189,141,county,"Coos County;NH;Berlin, NH"
85197,1409,county,"Sumter County;FL;The Villages, FL"
85203,1408,county,Sumter County;AL;nan
85207,1407,county,"Sumner County;TN;Nashville-Davidson--Murfreesboro--Franklin, TN"
85216,1406,county,"Sumner County;KS;Wichita, KS"
85223,1405,county,"Summit County;UT;Heber, UT"
85235,1404,county,"Summit County;OH;Akron, OH"
85239,1403,county,"Summit County;CO;Breckenridge, CO"
85248,1402,county,"Storey County;NV;Reno, NV"
85255,1401,county,"Stokes County;NC;Winston-Salem, NC"
85260,140,county,Cook County;MN;nan
85265,1399,county,"Steele County;MN;Owatonna, MN"
85270,1398,county,Starke County;IN;nan
85281,1397,county,"Stanly County;NC;Albemarle, NC"
85287,1396,county,"Sonoma County;CA;Santa Rosa-Petaluma, CA"
85291,1395,county,"Solano County;CA;Vallejo, CA"
85300,1394,county,"Snyder County;PA;Selinsgrove, PA"
85304,1393,county,"Skagit County;WA;Mount Vernon-Anacortes, WA"
85309,1392,county,Sierra County;NM;nan
85317,1391,county,Sierra County;CA;nan
85323,1390,county,Sibley County;MN;nan
85324,139,county,"Cook County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
85332,1389,county,Shelby County;TX;nan
85341,1388,county,"Shelby County;TN;Memphis, TN-MS-AR"
85348,1387,county,"Shelby County;OH;Sidney, OH"
85354,1386,county,Shelby County;MO;nan
85358,1385,county,"Shelby County;KY;Louisville/Jefferson County, KY-IN"
85364,1384,county,"Shelby County;IN;Indianapolis-Carmel-Anderson, IN"
85373,1383,county,Shelby County;IL;nan
85380,1382,county,Shelby County;IA;nan
85389,1381,county,"Shelby County;AL;Birmingham-Hoover, AL"
85399,1380,county,"Shasta County;CA;Redding, CA"
85400,138,county,Cook County;GA;nan
85411,1379,county,"Seward County;NE;Lincoln, NE"
85419,1378,county,"Seward County;KS;Liberal, KS"
85428,1377,county,Sevier County;UT;nan
85435,1376,county,"Sevier County;TN;Sevierville, TN"
85443,1375,county,Sevier County;AR;nan
85454,1374,county,"Seneca County;OH;Tiffin, OH"
85463,1373,county,"Seneca County;NY;Seneca Falls, NY"
85471,1372,county,Searcy County;AR;nan
85479,1371,county,"Scurry County;TX;Snyder, TX"
85487,1370,county,"Scioto County;OH;Portsmouth, OH"
85488,137,county,"Cole County;MO;Jefferson City, MO"
85496,1369,county,"Schley County;GA;Americus, GA"
85500,1368,county,Sawyer County;WI;nan
85507,1367,county,"Saluda County;SC;Columbia, SC"
85516,1366,county,Saline County;NE;nan
85524,1365,county,"Saline County;MO;Marshall, MO"
85532,1364,county,"Saline County;KS;Salina, KS"
85539,1363,county,Saline County;IL;nan
85546,1362,county,"Saline County;AR;Little Rock-North Little Rock-Conway, AR"
85554,1361,county,Sabine County;TX;nan
85560,1360,county,Sabine Parish;LA;nan
85561,136,county,Coke County;TX;nan
85565,1359,county,Roseau County;MN;nan
85573,1358,county,"Rogers County;OK;Tulsa, OK"
85582,1357,county,"Ripley County;MO;Poplar Bluff, MO"
85591,1356,county,Ripley County;IN;nan
85603,1354,county,"Reeves County;TX;Pecos, TX"
85612,1353,county,Reagan County;TX;nan
85620,1352,county,Ransom County;ND;nan
85630,1351,county,"Rankin County;MS;Jackson, MS"
85635,1350,county,Ramsey County;ND;nan
85636,135,county,"Cobb County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
85643,1349,county,"Ramsey County;MN;Minneapolis-St. Paul-Bloomington, MN-WI"
85646,1348,county,"Racine County;WI;Racine, WI"
85652,1347,county,"Queens County;NY;New York-Newark-Jersey City, NY-NJ-PA"
85656,1346,county,"Putnam County;WV;Huntington-Ashland, WV-KY-OH"
85661,1345,county,"Putnam County;TN;Cookeville, TN"
85669,1344,county,Putnam County;OH;nan
85677,1343,county,"Putnam County;NY;New York-Newark-Jersey City, NY-NJ-PA"
85683,1342,county,Putnam County;MO;nan
85688,1341,county,"Putnam County;IN;Indianapolis-Carmel-Anderson, IN"
85695,1340,county,"Putnam County;IL;Ottawa, IL"
85696,134,county,Coal County;OK;nan
85706,1339,county,Putnam County;GA;nan
85712,1338,county,"Putnam County;FL;Palatka, FL"
85722,1337,county,"Pueblo County;CO;Pueblo, CO"
85731,1336,county,Preble County;OH;nan
85740,1335,county,Powell County;MT;nan
85748,1334,county,Powell County;KY;nan
85755,1333,county,"Potter County;TX;Amarillo, TX"
85760,1332,county,Potter County;SD;nan
85768,1331,county,Potter County;PA;nan
85775,1330,county,"Porter County;IN;Chicago-Naperville-Elgin, IL-IN-WI"
85776,133,county,"Clay County;WV;Charleston, WV"
85780,1329,county,Plumas County;CA;nan
85787,1328,county,Platte County;WY;nan
85797,1327,county,"Platte County;NE;Columbus, NE"
85810,1326,county,"Platte County;MO;Kansas City, MO-KS"
85817,1325,county,"Placer County;CA;Sacramento-Roseville-Folsom, CA"
85824,1324,county,"Pitkin County;CO;Glenwood Springs, CO"
85833,1323,county,"Pierce County;WI;Minneapolis-St. Paul-Bloomington, MN-WI"
85843,1322,county,"Pierce County;WA;Seattle-Tacoma-Bellevue, WA"
85852,1321,county,"Pierce County;NE;Norfolk, NE"
85857,132,county,"Clay County;TX;Wichita Falls, TX"
85860,1319,county,"Pierce County;GA;Waycross, GA"
85864,1318,county,Phelps County;NE;nan
85878,1317,county,"Phelps County;MO;Rolla, MO"
85889,1316,county,"Pettis County;MO;Sedalia, MO"
85895,1315,county,"Person County;NC;Durham-Chapel Hill, NC"
85903,1314,county,"Peoria County;IL;Peoria, IL"
85914,1313,county,"Pender County;NC;Wilmington, NC"
85923,1312,county,"Pawnee County;OK;Tulsa, OK"
85931,1311,county,Pawnee County;NE;nan
85941,1310,county,Pawnee County;KS;nan
85942,131,county,Clay County;TN;nan
85952,1309,county,Parmer County;TX;nan
85958,1308,county,"Parker County;TX;Dallas-Fort Worth-Arlington, TX"
85967,1307,county,Panola County;TX;nan
85975,1306,county,Panola County;MS;nan
85984,1305,county,Oxford County;ME;nan
85991,1304,county,"Owyhee County;ID;Boise City, ID"
86002,1303,county,Owsley County;KY;nan
86009,1302,county,"Ottawa County;OK;Miami, OK"
86016,1301,county,"Ottawa County;OH;Toledo, OH"
86024,1300,county,"Ottawa County;MI;Grand Rapids-Kentwood, MI"
86025,130,county,"Clay County;SD;Vermillion, SD"
86034,1299,county,"Ottawa County;KS;Salina, KS"
86042,1298,county,"Otsego County;NY;Oneonta, NY"
86053,1297,county,Otsego County;MI;nan
86062,1296,county,"Oswego County;NY;Syracuse, NY"
86071,1295,county,Oscoda County;MI;nan
86080,1294,county,Oregon County;MO;nan
86090,1293,county,"Orange County;VT;Lebanon, NH-VT"
86096,1292,county,Orange County;VA;nan
86104,1291,county,"Orange County;TX;Beaumont-Port Arthur, TX"
86112,1290,county,"Orange County;NY;Poughkeepsie-Newburgh-Middletown, NY"
86113,129,county,Clay County;NE;nan
86119,1289,county,"Orange County;NC;Durham-Chapel Hill, NC"
86128,1288,county,Orange County;IN;nan
86136,1287,county,"Orange County;FL;Orlando-Kissimmee-Sanford, FL"
86143,1286,county,"Orange County;CA;Los Angeles-Long Beach-Anaheim, CA"
86154,1285,county,"Onslow County;NC;Jacksonville, NC"
86159,1284,county,Oneida County;WI;nan
86171,1283,county,"Oneida County;NY;Utica-Rome, NY"
86182,1282,county,Oneida County;ID;nan
86192,1281,county,"Oliver County;ND;Bismarck, ND"
86201,1280,county,"Oldham County;TX;Amarillo, TX"
86202,128,county,Clay County;NC;nan
86211,1279,county,"Oldham County;KY;Louisville/Jefferson County, KY-IN"
86215,1278,county,Ogemaw County;MI;nan
86223,1277,county,"Oconto County;WI;Green Bay, WI"
86233,1276,county,"Oconee County;SC;Seneca, SC"
86243,1275,county,"Oconee County;GA;Athens-Clarke County, GA"
86254,1274,county,Oceana County;MI;nan
86263,1273,county,O Brien County;IA;nan
86275,1272,county,"Nueces County;TX;Corpus Christi, TX"
86285,1271,county,Nowata County;OK;nan
86291,1270,county,Norton County;KS;nan
86292,127,county,"Clay County;MS;West Point, MS"
86300,1269,county,Norman County;MN;nan
86306,1268,county,"Nobles County;MN;Worthington, MN"
86317,1267,county,Newton County;TX;nan
86335,1266,county,Newton County;MS;nan
86353,1265,county,"Newton County;MO;Joplin, MO"
86369,1264,county,"Newton County;IN;Chicago-Naperville-Elgin, IL-IN-WI"
86385,1263,county,"Newton County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
86409,1262,county,"Newton County;AR;Harrison, AR"
86424,1261,county,"Nevada County;CA;Truckee-Grass Valley, CA"
86445,1260,county,"Nevada County;AR;Hope, AR"
86446,126,county,"Clay County;MO;Kansas City, MO-KS"
86467,1259,county,Neosho County;KS;nan
86478,1258,county,Nemaha County;NE;nan
86498,1257,county,Nemaha County;KS;nan
86521,1256,county,"Nelson County;VA;Charlottesville, VA"
86543,1255,county,Nelson County;ND;nan
86563,1254,county,"Nelson County;KY;Bardstown, KY"
86574,1253,county,"Navajo County;AZ;Show Low, AZ"
86586,1252,county,"Nassau County;NY;New York-Newark-Jersey City, NY-NJ-PA"
86605,1251,county,"Nassau County;FL;Jacksonville, FL"
86623,1250,county,Murray County;OK;nan
86624,125,county,"Clay County;MN;Fargo, ND-MN"
86641,1249,county,Murray County;MN;nan
86661,1248,county,"Murray County;GA;Dalton, GA"
86678,1247,county,Motley County;TX;nan
86692,1246,county,"Morton County;ND;Bismarck, ND"
86711,1245,county,Morton County;KS;nan
86720,1244,county,"Morrow County;OR;Hermiston-Pendleton, OR"
86735,1243,county,"Morrow County;OH;Columbus, OH"
86749,1242,county,Morris County;TX;nan
86764,1241,county,"Morris County;NJ;New York-Newark-Jersey City, NY-NJ-PA"
86775,1240,county,Morris County;KS;nan
86776,124,county,"Clay County;KY;London, KY"
86788,1239,county,"Morgan County;WV;Hagerstown-Martinsburg, MD-WV"
86803,1238,county,"Morgan County;UT;Ogden-Clearfield, UT"
86815,1237,county,"Morgan County;TN;Knoxville, TN"
86832,1236,county,Morgan County;OH;nan
86849,1235,county,Morgan County;MO;nan
86860,1234,county,Morgan County;KY;nan
86868,1233,county,"Morgan County;IN;Indianapolis-Carmel-Anderson, IN"
86880,1232,county,"Morgan County;IL;Jacksonville, IL"
86891,1231,county,"Morgan County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
86900,1230,county,"Morgan County;CO;Fort Morgan, CO"
86901,123,county,Clay County;KS;nan
86909,1229,county,"Morgan County;AL;Decatur, AL"
86919,1228,county,Monroe County;WV;nan
86925,1227,county,Monroe County;WI;nan
86931,1226,county,Monroe County;TN;nan
86938,1225,county,"Monroe County;PA;East Stroudsburg, PA"
86948,1224,county,Monroe County;OH;nan
86959,1223,county,"Monroe County;NY;Rochester, NY"
86966,1222,county,Monroe County;MS;nan
86978,1221,county,Monroe County;MO;nan
86994,1220,county,"Monroe County;MI;Monroe, MI"
86995,122,county,"Clay County;IN;Terre Haute, IN"
87008,1219,county,Monroe County;KY;nan
87023,1218,county,"Monroe County;IN;Bloomington, IN"
87085,1217,county,"Monroe County;IL;St. Louis, MO-IL"
87113,1216,county,Monroe County;IA;nan
87123,1215,county,"Monroe County;GA;Macon-Bibb County, GA"
87135,1214,county,"Monroe County;FL;Key West, FL"
87146,1213,county,Monroe County;AR;nan
87158,1212,county,Monroe County;AL;nan
87168,1211,county,Monona County;IA;nan
87179,1210,county,"Mohave County;AZ;Lake Havasu City-Kingman, AZ"
87180,121,county,Clay County;IL;nan
87188,1209,county,"Moffat County;CO;Craig, CO"
87198,1208,county,"Mobile County;AL;Mobile, AL"
87210,1207,county,Miller County;MO;nan
87218,1206,county,Miller County;GA;nan
87228,1205,county,"Miller County;AR;Texarkana, TX-AR"
87233,1204,county,"Mercer County;WV;Bluefield, WV-VA"
87246,1203,county,"Mercer County;PA;Youngstown-Warren-Boardman, OH-PA"
87252,1202,county,"Mercer County;OH;Celina, OH"
87260,1201,county,"Mercer County;NJ;Trenton-Princeton, NJ"
87271,1200,county,Mercer County;ND;nan
87272,120,county,"Clay County;IA;Spencer, IA"
87277,1199,county,Mercer County;MO;nan
87286,1198,county,Mercer County;KY;nan
87294,1197,county,"Mercer County;IL;Davenport-Moline-Rock Island, IA-IL"
87304,1196,county,"Merced County;CA;Merced, CA"
87310,1195,county,Menard County;TX;nan
87323,1194,county,"Menard County;IL;Springfield, IL"
87334,1193,county,Meeker County;MN;nan
87345,1192,county,"Medina County;TX;San Antonio-New Braunfels, TX"
87355,1191,county,"Medina County;OH;Cleveland-Elyria, OH"
87361,1190,county,"McMinn County;TN;Athens, TN"
87362,119,county,Clay County;GA;nan
87378,1189,county,"McLeod County;MN;Hutchinson, MN"
87392,1188,county,McLean County;ND;nan
87398,1187,county,"McLean County;KY;Owensboro, KY"
87408,1186,county,"McLean County;IL;Bloomington, IL"
87416,1185,county,"McKean County;PA;Bradford, PA"
87424,1184,county,"McCook County;SD;Sioux Falls, SD"
87436,1183,county,McCone County;MT;nan
87453,1182,county,"Massac County;IL;Paducah, KY-IL"
87465,1181,county,"Martin County;TX;Midland, TX"
87475,1180,county,Martin County;NC;nan
87476,118,county,"Clay County;FL;Jacksonville, FL"
87485,1179,county,"Martin County;MN;Fairmont, MN"
87497,1178,county,Martin County;KY;nan
87510,1177,county,Martin County;IN;nan
87514,1176,county,"Martin County;FL;Port St. Lucie, FL"
87523,1175,county,"Marion County;WV;Fairmont, WV"
87532,1174,county,Marion County;TX;nan
87538,1173,county,"Marion County;TN;Chattanooga, TN-GA"
87550,1172,county,Marion County;SC;nan
87559,1171,county,"Marion County;OR;Salem, OR"
87568,1170,county,"Marion County;OH;Marion, OH"
87569,117,county,Clay County;AR;nan
87583,1169,county,Marion County;MS;nan
87591,1168,county,"Marion County;MO;Hannibal, MO"
87602,1167,county,Marion County;KY;nan
87619,1166,county,Marion County;KS;nan
87627,1165,county,"Marion County;IN;Indianapolis-Carmel-Anderson, IN"
87636,1164,county,"Marion County;IL;Centralia, IL"
87647,1163,county,"Marion County;IA;Pella, IA"
87659,1162,county,"Marion County;GA;Columbus, GA-AL"
87668,1161,county,"Marion County;FL;Ocala, FL"
87681,1160,county,Marion County;AR;nan
87682,116,county,Clay County;AL;nan
87690,1159,county,Marion County;AL;nan
87700,1158,county,Maries County;MO;nan
87721,1156,county,"Madera County;CA;Madera, CA"
87731,1155,county,"Macomb County;MI;Detroit-Warren-Dearborn, MI"
87752,1153,county,Louisa County;VA;nan
87768,1152,county,Louisa County;IA;nan
87778,1151,county,"Loudon County;TN;Knoxville, TN"
87787,1150,county,"Lorain County;OH;Cleveland-Elyria, OH"
87788,115,county,Cass County;TX;nan
87801,1149,county,"Lonoke County;AR;Little Rock-North Little Rock-Conway, AR"
87815,1148,county,Leslie County;KY;nan
87821,1147,county,"Lenoir County;NC;Kinston, NC"
87832,1146,county,"Lehigh County;PA;Allentown-Bethlehem-Easton, PA-NJ"
87838,1145,county,Lavaca County;TX;nan
87846,1144,county,"Laurel County;KY;London, KY"
87853,1143,county,"Lassen County;CA;Susanville, CA"
87862,1142,county,"Lapeer County;MI;Detroit-Warren-Dearborn, MI"
87868,1141,county,"Lanier County;GA;Valdosta, GA"
87873,1140,county,Lander County;NV;nan
87874,114,county,"Cass County;NE;Omaha-Council Bluffs, NE-IA"
87882,1139,county,La Paz County;AZ;nan
87891,1138,county,"Kitsap County;WA;Bremerton-Silverdale-Port Orchard, WA"
87901,1137,county,Kinney County;TX;nan
87914,1136,county,Kimble County;TX;nan
87924,1135,county,Kidder County;ND;nan
87933,1134,county,Keokuk County;IA;nan
87941,1133,county,"Kenton County;KY;Cincinnati, OH-KY-IN"
87950,1132,county,"Kenedy County; TX; Kingsville, TX"
87962,1131,county,"Kemper County;MS;Meridian, MS"
87972,1130,county,"Kearny County;KS;Garden City, KS"
87973,113,county,"Cass County;ND;Fargo, ND-MN"
87987,1129,county,Karnes County;TX;nan
87996,1128,county,Juneau County;WI;nan
88003,1127,county,"Juneau Borough;AK;Juneau, AK"
88021,1125,county,Jewell County;KS;nan
88027,1124,county,"Jersey County;IL;St. Louis, MO-IL"
88036,1123,county,"Jerome County;ID;Twin Falls, ID"
88049,1121,county,Jasper County;TX;nan
88059,1120,county,"Jasper County;SC;Hilton Head Island-Bluffton, SC"
88060,112,county,"Cass County;MO;Kansas City, MO-KS"
88067,1119,county,"Jasper County;MS;Laurel, MS"
88078,1118,county,"Jasper County;MO;Joplin, MO"
88084,1117,county,"Jasper County;IN;Chicago-Naperville-Elgin, IL-IN-WI"
88094,1116,county,Jasper County;IL;nan
88103,1115,county,"Jasper County;IA;Des Moines-West Des Moines, IA"
88110,1114,county,"Jasper County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
88116,1113,county,"Itasca County;MN;Grand Rapids, MN"
88122,1112,county,"Island County;WA;Oak Harbor, WA"
88128,1111,county,"Isanti County;MN;Minneapolis-St. Paul-Bloomington, MN-WI"
88136,1110,county,"Ingham County;MI;Lansing-East Lansing, MI"
88137,111,county,"Cass County;MN;Brainerd, MN"
88141,1109,county,"Iberia Parish;LA;Lafayette, LA"
88150,1108,county,"Hughes County;SD;Pierre, SD"
88157,1107,county,Hughes County;OK;nan
88166,1106,county,"Hudson County;NJ;New York-Newark-Jersey City, NY-NJ-PA"
88174,1105,county,"Howell County;MO;West Plains, MO"
88185,1104,county,"Howard County;TX;Big Spring, TX"
88194,1103,county,"Howard County;NE;Grand Island, NE"
88200,1102,county,"Howard County;MO;Columbia, MO"
88211,1101,county,"Howard County;MD;Baltimore-Columbia-Towson, MD"
88214,1100,county,"Howard County;IN;Kokomo, IN"
88215,110,county,"Cass County;MI;South Bend-Mishawaka, IN-MI"
88228,1099,county,Howard County;IA;nan
88237,1098,county,Howard County;AR;nan
88245,1097,county,Hooker County;NE;nan
88257,1096,county,Holmes County;OH;nan
88264,1095,county,"Holmes County;MS;Jackson, MS"
88272,1094,county,Holmes County;FL;nan
88281,1093,county,"Hendry County;FL;Clewiston, FL"
88288,1092,county,"Hawaii County;HI;Hilo, HI"
88297,1091,county,"Harvey County;KS;Wichita, KS"
88302,1090,county,"Harris County;TX;Houston-The Woodlands-Sugar Land, TX"
88303,109,county,"Cass County;IN;Logansport, IN"
88308,1089,county,"Harris County;GA;Columbus, GA-AL"
88315,1088,county,Harper County;OK;nan
88326,1087,county,Harper County;KS;nan
88334,1086,county,Harney County;OR;nan
88339,1085,county,Harmon County;OK;nan
88351,1084,county,Harlan County;NE;nan
88358,1083,county,Harlan County;KY;nan
88361,1082,county,"Hardin County;TX;Beaumont-Port Arthur, TX"
88370,1081,county,Hardin County;TN;nan
88378,1080,county,Hardin County;OH;nan
88379,108,county,Cass County;IL;nan
88387,1079,county,"Hardin County;KY;Elizabethtown-Fort Knox, KY"
88393,1078,county,Hardin County;IL;nan
88400,1077,county,Hardin County;IA;nan
88414,1076,county,"Hardee County;FL;Wauchula, FL"
88423,1075,county,"Hanson County;SD;Mitchell, SD"
88435,1074,county,"Hamlin County;SD;Watertown, SD"
88443,1073,county,Haines Borough;AK;nan
88455,1072,county,Haakon County;SD;nan
88476,1070,county,Grundy County;TN;nan
88477,107,county,Cass County;IA;nan
88483,1069,county,Grundy County;MO;nan
88496,1068,county,"Grundy County;IL;Chicago-Naperville-Elgin, IL-IN-WI"
88505,1067,county,"Grundy County;IA;Waterloo-Cedar Falls, IA"
88518,1066,county,Grimes County;TX;nan
88527,1065,county,Griggs County;ND;nan
88534,1064,county,"Greene County;VA;Charlottesville, VA"
88544,1063,county,"Greene County;TN;Greeneville, TN"
88553,1062,county,Greene County;PA;nan
88562,1061,county,"Greene County;OH;Dayton-Kettering, OH"
88567,1060,county,Greene County;NY;nan
88568,106,county,"Camp County;TX;Mount Pleasant, TX"
88578,1059,county,Greene County;NC;nan
88587,1058,county,Greene County;MS;nan
88602,1057,county,"Greene County;MO;Springfield, MO"
88608,1056,county,Greene County;IN;nan
88613,1055,county,Greene County;IL;nan
88624,1054,county,Greene County;IA;nan
88632,1053,county,Greene County;GA;nan
88641,1052,county,"Greene County;AR;Paragould, AR"
88650,1051,county,"Greene County;AL;Tuscaloosa, AL"
88661,1050,county,"Graves County;KY;Mayfield, KY"
88662,105,county,Burt County;NE;nan
88670,1049,county,Graham County;NC;nan
88681,1048,county,Graham County;KS;nan
88691,1047,county,"Graham County;AZ;Safford, AZ"
88699,1046,county,"Gosper County;NE;Lexington, NE"
88708,1045,county,Goshen County;WY;nan
88718,1044,county,"Gordon County;GA;Calhoun, GA"
88728,1043,county,"Goliad County;TX;Victoria, TX"
88738,1042,county,Glades County;FL;nan
88744,1041,county,"Gilpin County;CO;Denver-Aurora-Lakewood, CO"
88753,1040,county,Gilmer County;WV;nan
88754,104,county,Boyd County;NE;nan
88763,1039,county,Gilmer County;GA;nan
88773,1038,county,"Gibson County;TN;Jackson, TN"
88780,1037,county,Gibson County;IN;nan
88787,1036,county,George County;MS;nan
88793,1035,county,Gentry County;MO;nan
88805,1034,county,"Geneva County;AL;Dothan, AL"
88814,1033,county,"Geauga County;OH;Cleveland-Elyria, OH"
88823,1032,county,"Gaston County;NC;Charlotte-Concord-Gastonia, NC-SC"
88828,1031,county,Garvin County;OK;nan
88836,1030,county,Garden County;NE;nan
88837,103,county,"Boyd County;KY;Huntington-Ashland, WV-KY-OH"
88838,1029,county,"Gallia County;OH;Point Pleasant, WV-OH"
88847,1028,county,Gaines County;TX;nan
88856,1027,county,Furnas County;NE;nan
88863,1026,county,Fulton County;PA;nan
88873,1025,county,"Fulton County;OH;Toledo, OH"
88881,1024,county,"Fulton County;NY;Gloversville, NY"
88886,1023,county,Fulton County;KY;nan
88895,1022,county,Fulton County;IN;nan
88905,1021,county,"Fulton County;IL;Peoria, IL"
88914,1020,county,"Fulton County;GA;Atlanta-Sandy Springs-Alpharetta, GA"
88915,102,county,"Bond County;IL;St. Louis, MO-IL"
88923,1019,county,Fulton County;AR;nan
88929,1018,county,"Fresno County;CA;Fresno, CA"
88938,1017,county,Foster County;ND;nan
88944,1016,county,Forest County;WI;nan
88950,1015,county,Forest County;PA;nan
88956,1014,county,Fisher County;TX;nan
88965,1013,county,"Finney County;KS;Garden City, KS"
88974,1012,county,Fergus County;MT;nan
88980,1011,county,"Fannin County;TX;Bonham, TX"
88985,1010,county,Fannin County;GA;nan
88986,101,county,"Bibb County;GA;Macon-Bibb County, GA"
88995,1009,county,Fallon County;MT;nan
89001,1008,county,"Eureka County;NV;Elko, NV"
89007,1007,county,"Etowah County;AL;Gadsden, AL"
89012,1006,county,"Estill County;KY;Richmond-Berea, KY"
89018,1005,county,Emmons County;ND;nan
89036,1004,county,"Elmore County;ID;Mountain Home, ID"
89069,1003,county,"Elmore County;AL;Montgomery, AL"
89120,1002,county,Elbert County;GA;nan
89204,1001,county,"Elbert County;CO;Denver-Aurora-Lakewood, CO"
89302,1000,county,"Echols County;GA;Valdosta, GA"
89303,100,county,"Bibb County;AL;Birmingham-Hoover, AL"
